time	latitude	longitude	crr	spatial_ref
1996-12-31	31.5	50.75	1.2594374	0.0
1996-12-31	31.5	51.0	1.2594374	0.0
1996-12-31	31.25	45.0	0.83500946	0.0
1996-12-31	31.25	45.25	0.83500946	0.0
1996-12-31	31.25	45.5	0.68310374	0.0
1996-12-31	31.25	45.75	0.8219242	0.0
1996-12-31	31.25	46.0	0.719123	0.0
1996-12-31	31.25	46.25	0.7461096	0.0
1996-12-31	31.25	46.5	0.7461096	0.0
1996-12-31	31.25	46.75	0.854568	0.0
1996-12-31	31.25	47.0	1.3381292	0.0
1996-12-31	31.25	47.25	0.8474999	0.0
1996-12-31	31.25	47.5	0.8474999	0.0
1996-12-31	31.25	47.75	0.9274917	0.0
1996-12-31	31.25	48.0	1.9208113	0.0
1996-12-31	31.25	48.25	1.734464	0.0
1996-12-31	31.25	48.5	2.4307501	0.0
1996-12-31	31.25	48.75	2.4307501	0.0
1996-12-31	31.25	49.0	2.6576688	0.0
1996-12-31	31.25	49.25	3.0807269	0.0
1996-12-31	31.25	49.5	2.709014	0.0
1996-12-31	31.25	49.75	2.709014	0.0
1996-12-31	31.25	50.0	1.8805879	0.0
1996-12-31	31.25	50.25	3.1207845	0.0
1996-12-31	31.25	50.5	2.9117942	0.0
1996-12-31	31.25	50.75	1.251	0.0
1996-12-31	31.25	51.0	1.251	0.0
1996-12-31	31.0	45.0	0.8138186	0.0
1996-12-31	31.0	45.25	0.8138186	0.0
1996-12-31	31.0	45.5	0.5184865	0.0
1996-12-31	31.0	45.75	0.7071027	0.0
1996-12-31	31.0	46.0	0.71036714	0.0
1996-12-31	31.0	46.25	0.77849096	0.0
1996-12-31	31.0	46.5	0.77849096	0.0
1996-12-31	31.0	46.75	0.8896606	0.0
1996-12-31	31.0	47.0	0.79185283	0.0
1996-12-31	31.0	47.25	0.9820321	0.0
1996-12-31	31.0	47.5	0.9820321	0.0
1996-12-31	31.0	47.75	1.348199	0.0
1996-12-31	31.0	48.0	1.3124977	0.0
1996-12-31	31.0	48.25	1.3913003	0.0
1996-12-31	31.0	48.5	1.6822336	0.0
1996-12-31	31.0	48.75	1.6822336	0.0
1996-12-31	31.0	49.0	1.7637744	0.0
1996-12-31	31.0	49.25	5.6288733	0.0
1996-12-31	31.0	49.5	2.4281497	0.0
1996-12-31	31.0	49.75	2.4281497	0.0
1996-12-31	31.0	50.0	2.172586	0.0
1996-12-31	31.0	50.25	2.2931337	0.0
1996-12-31	31.0	50.5	2.2263377	0.0
1996-12-31	31.0	50.75	1.3596106	0.0
1996-12-31	31.0	51.0	1.3596106	0.0
1996-12-31	30.75	45.0	0.98207366	0.0
1996-12-31	30.75	45.25	0.98207366	0.0
1996-12-31	30.75	45.5	1.2042329	0.0
1996-12-31	30.75	45.75	1.1706901	0.0
1996-12-31	30.75	46.0	0.8904491	0.0
1996-12-31	30.75	46.25	1.3094826	0.0
1996-12-31	30.75	46.5	1.3094826	0.0
1996-12-31	30.75	46.75	1.2181345	0.0
1996-12-31	30.75	47.0	1.1909542	0.0
1996-12-31	30.75	47.25	1.1725438	0.0
1996-12-31	30.75	47.5	1.1725438	0.0
1996-12-31	30.75	47.75	1.4649842	0.0
1996-12-31	30.75	48.0	1.3312132	0.0
1996-12-31	30.75	48.25	1.6801586	0.0
1996-12-31	30.75	48.5	2.1380472	0.0
1996-12-31	30.75	48.75	2.1380472	0.0
1996-12-31	30.75	49.0	1.907187	0.0
1996-12-31	30.75	49.25	2.242107	0.0
1996-12-31	30.75	49.5	2.5588381	0.0
1996-12-31	30.75	49.75	2.5588381	0.0
1996-12-31	30.75	50.0	2.3341188	0.0
1996-12-31	30.75	50.25	2.3820617	0.0
1996-12-31	30.75	50.5	1.97112	0.0
1996-12-31	30.75	50.75	2.075456	0.0
1996-12-31	30.75	51.0	2.075456	0.0
1996-12-31	30.5	45.0	0.93775505	0.0
1996-12-31	30.5	45.25	0.93775505	0.0
1996-12-31	30.5	45.5	0.8860087	0.0
1996-12-31	30.5	45.75	0.859783	0.0
1996-12-31	30.5	46.0	0.8554396	0.0
1996-12-31	30.5	46.25	1.4896334	0.0
1996-12-31	30.5	46.5	1.4896334	0.0
1996-12-31	30.5	46.75	1.5146422	0.0
1996-12-31	30.5	47.0	1.463366	0.0
